SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
11222,3.8540E+003,2.7590E+003,7.0383E+000,1.1349E+002,6.1902E-003,2.6756E-001,0.0000E+000,4.0000E+000,9.0467E-003,2.6821E-003,-4.4780E-002,6.8831E-002
11223,3.8540E+003,2.7740E+003,7.3589E+000,1.1278E+002,6.5965E-003,2.5788E-001,0.0000E+000,4.0000E+000,1.0105E-002,-2.3893E-003,-1.8121E-002,7.4212E-002
11224,3.8540E+003,2.7890E+003,8.4339E+000,1.0087E+002,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11225,3.8540E+003,2.8040E+003,7.2276E+000,1.1331E+002,6.1749E-003,2.7432E-001,0.0000E+000,4.0000E+000,9.1201E-003,-5.4809E-003,-1.8486E-002,9.1832E-002
11226,3.8540E+003,2.8190E+003,8.0174E+000,1.1326E+002,5.8531E-003,3.2200E-001,0.0000E+000,4.0000E+000,8.4378E-003,2.3986E-002,-1.2158E-002,1.0999E-001
11227,3.8540E+003,2.8340E+003,8.7445E+000,1.1263E+002,5.6464E-003,2.3584E-001,0.0000E+000,4.0000E+000,8.2967E-003,3.6461E-002,-2.0455E-002,8.0391E-002
11228,3.8540E+003,2.8490E+003,8.5483E+000,1.1242E+002,5.7915E-003,2.5734E-001,0.0000E+000,4.0000E+000,8.6482E-003,1.5965E-002,-3.7780E-002,4.1201E-002
11229,3.8540E+003,2.8640E+003,7.0612E+000,1.1170E+002,5.5160E-003,2.3054E-001,0.0000E+000,4.0000E+000,8.0641E-003,-6.9434E-004,-5.0122E-002,2.2985E-002
11230,3.8540E+003,2.8790E+003,9.3480E+000,6.5097E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11231,3.8540E+003,2.8940E+003,8.0314E+000,1.0995E+002,5.5628E-003,2.6167E-001,0.0000E+000,4.0000E+000,7.7389E-003,-2.4538E-002,-1.3233E-002,1.1463E-001
11232,3.8540E+003,2.9090E+003,1.2535E+001,9.3761E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11233,3.8540E+003,2.9240E+003,1.1138E+001,1.0869E+002,6.2212E-003,2.3856E-001,0.0000E+000,4.0000E+000,9.0537E-003,-3.0039E-002,-3.5451E-002,7.3417E-002
11234,3.8540E+003,2.9390E+003,1.1996E+001,1.0852E+002,6.4819E-003,2.8512E-001,0.0000E+000,4.0000E+000,9.0392E-003,2.1741E-003,-4.3680E-002,7.3669E-002
11235,3.8540E+003,2.9540E+003,1.2919E+001,1.0729E+002,6.2700E-003,2.1933E-001,0.0000E+000,4.0000E+000,8.5892E-003,3.0522E-002,-6.3127E-002,8.0388E-002
11236,3.8540E+003,2.9690E+003,1.4220E+001,1.0671E+002,6.4262E-003,2.3903E-001,0.0000E+000,4.0000E+000,8.9044E-003,3.1473E-002,-6.3982E-002,6.8975E-002
11237,3.8540E+003,2.9840E+003,1.4247E+001,1.0568E+002,6.0214E-003,2.1780E-001,0.0000E+000,4.0000E+000,8.4136E-003,2.3858E-002,-5.8556E-002,3.6064E-002
11238,3.8540E+003,2.9990E+003,1.3666E+001,1.0481E+002,6.3949E-003,2.2039E-001,0.0000E+000,4.0000E+000,8.7977E-003,-5.3519E-005,-4.4954E-002,1.8003E-002
11239,3.8540E+003,3.0140E+003,1.3088E+001,1.0406E+002,6.3703E-003,1.4332E-001,0.0000E+000,4.0000E+000,8.7137E-003,-1.5371E-003,-3.5390E-002,4.3628E-002
11240,3.8540E+003,3.0290E+003,1.3583E+001,1.0377E+002,6.0353E-003,2.8907E-001,0.0000E+000,4.0000E+000,8.1730E-003,1.8690E-002,-2.4394E-002,7.8633E-002
11241,3.8540E+003,3.0440E+003,1.5055E+001,1.0338E+002,5.4886E-003,2.0706E-001,0.0000E+000,4.0000E+000,7.8536E-003,2.7688E-002,-1.1744E-002,8.7983E-002
11242,3.8540E+003,3.0590E+003,1.6749E+001,1.0395E+002,5.2326E-003,1.5726E-001,0.0000E+000,4.0000E+000,7.5431E-003,2.7442E-002,-3.7978E-002,6.7446E-002
11243,3.8540E+003,3.0740E+003,1.7999E+001,9.5908E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11244,3.8540E+003,3.0890E+003,1.6901E+001,1.0254E+002,5.7991E-003,8.3453E-002,0.0000E+000,4.0000E+000,8.3645E-003,-6.3624E-003,-3.6574E-002,4.5851E-002
11245,3.8540E+003,3.1040E+003,1.6593E+001,1.0128E+002,6.0522E-003,1.1991E-001,0.0000E+000,4.0000E+000,8.4882E-003,-2.6911E-002,-4.1592E-002,3.0857E-002
11246,3.8540E+003,3.1190E+003,1.6545E+001,1.0035E+002,6.5055E-003,1.3138E-001,0.0000E+000,4.0000E+000,9.1501E-003,-3.7491E-002,-7.5743E-002,2.8027E-002
11247,3.8540E+003,3.1340E+003,1.7102E+001,9.8821E+001,6.3824E-003,2.0355E-001,0.0000E+000,4.0000E+000,8.8691E-003,-3.3640E-002,-9.6589E-002,4.8317E-002
11248,3.8540E+003,3.1490E+003,1.8584E+001,9.6979E+001,6.4495E-003,2.4672E-001,0.0000E+000,4.0000E+000,9.0118E-003,-2.5082E-002,-1.0611E-001,4.9141E-002
11249,3.8540E+003,3.1640E+003,1.9451E+001,9.5275E+001,6.1698E-003,2.7814E-001,0.0000E+000,4.0000E+000,8.6208E-003,-1.9091E-002,-9.9952E-002,3.2602E-002
11250,3.8540E+003,3.1790E+003,1.9925E+001,9.4005E+001,6.0416E-003,3.4532E-001,0.0000E+000,4.0000E+000,8.6478E-003,4.3093E-003,-5.1577E-002,5.4941E-002
11251,3.8540E+003,3.1940E+003,2.0577E+001,9.2719E+001,5.8052E-003,3.7854E-001,0.0000E+000,4.0000E+000,8.4096E-003,1.9896E-002,-6.0976E-002,7.3791E-002
11252,3.8540E+003,3.2090E+003,2.1724E+001,9.1494E+001,5.5026E-003,3.4860E-001,0.0000E+000,4.0000E+000,7.9317E-003,2.1688E-002,-7.8948E-002,7.6549E-002
11253,3.8540E+003,3.2240E+003,2.3060E+001,9.0202E+001,5.3973E-003,2.6716E-001,0.0000E+000,4.0000E+000,7.5170E-003,5.9291E-003,-7.1638E-002,5.6496E-002
11254,3.8540E+003,3.2390E+003,2.4049E+001,8.9693E+001,5.4314E-003,1.8875E-001,0.0000E+000,4.0000E+000,7.4375E-003,7.7258E-003,-8.6538E-003,4.4750E-002
11255,3.8540E+003,3.2540E+003,2.5103E+001,8.9775E+001,5.4289E-003,1.6437E-001,0.0000E+000,4.0000E+000,7.3339E-003,-4.6243E-003,-1.0698E-002,4.6673E-002
11256,3.8540E+003,3.2690E+003,2.5735E+001,8.9608E+001,5.0760E-003,1.4197E-001,0.0000E+000,4.0000E+000,7.2121E-003,-1.8836E-002,-3.4466E-002,4.3003E-002
11257,3.8540E+003,3.2840E+003,2.6719E+001,8.9196E+001,5.3400E-003,2.4665E-001,0.0000E+000,4.0000E+000,7.4612E-003,-3.3695E-002,-6.9164E-002,5.8106E-002
11258,3.8540E+003,3.2990E+003,2.7981E+001,8.7880E+001,5.4059E-003,2.9833E-001,0.0000E+000,4.0000E+000,7.7511E-003,-2.2490E-002,-7.8403E-002,6.6516E-002
11259,3.8540E+003,3.3140E+003,2.8883E+001,8.6708E+001,6.1282E-003,3.2739E-001,0.0000E+000,4.0000E+000,8.2856E-003,-9.1705E-003,-5.9180E-002,6.3106E-002
11260,3.8540E+003,3.3290E+003,2.9260E+001,8.5774E+001,5.5630E-003,2.5157E-001,0.0000E+000,4.0000E+000,7.6430E-003,-6.0445E-003,-2.6587E-002,4.7825E-002
11261,3.8540E+003,3.3440E+003,2.9518E+001,8.5624E+001,6.0778E-003,2.0521E-001,0.0000E+000,4.0000E+000,8.2186E-003,-1.3092E-002,1.1875E-002,3.6606E-002
11262,3.8540E+003,3.3590E+003,2.9391E+001,8.6165E+001,5.4798E-003,2.5023E-001,0.0000E+000,4.0000E+000,7.2719E-003,-1.9365E-002,3.1715E-002,4.1568E-002
11263,3.8540E+003,3.3740E+003,2.9823E+001,8.6844E+001,5.4666E-003,2.3133E-001,0.0000E+000,4.0000E+000,7.3201E-003,-2.1578E-002,6.5256E-003,4.2672E-002
11264,3.8690E+003,3.3590E+003,2.9057E+001,8.7178E+001,5.6607E-003,3.5458E-001,0.0000E+000,4.0000E+000,7.5302E-003,-1.5034E-002,3.3543E-002,4.8769E-002
11265,3.8690E+003,3.3440E+003,2.9178E+001,8.7145E+001,5.6659E-003,2.2674E-001,0.0000E+000,4.0000E+000,7.7974E-003,-1.0776E-002,4.6394E-003,4.3823E-002
11266,3.8690E+003,3.3290E+003,2.9338E+001,8.7176E+001,5.6050E-003,2.6231E-001,0.0000E+000,4.0000E+000,7.8491E-003,-2.6112E-003,-3.2159E-002,4.9973E-002
11267,3.8690E+003,3.3140E+003,2.8856E+001,8.7847E+001,6.0093E-003,3.2695E-001,0.0000E+000,4.0000E+000,8.4420E-003,6.1290E-003,-6.7653E-002,6.6905E-002
11268,3.8690E+003,3.2990E+003,2.7513E+001,8.9009E+001,6.0299E-003,2.8744E-001,0.0000E+000,4.0000E+000,8.8258E-003,1.4479E-002,-7.3952E-002,8.2184E-002
11269,3.8690E+003,3.2840E+003,2.6351E+001,9.0162E+001,5.8054E-003,2.9323E-001,0.0000E+000,4.0000E+000,8.2781E-003,2.6460E-002,-5.4141E-002,7.4908E-002
11270,3.8690E+003,3.2690E+003,2.5946E+001,9.0864E+001,5.7092E-003,2.2536E-001,0.0000E+000,4.0000E+000,7.9807E-003,5.1469E-002,-2.5711E-002,5.4897E-002
11271,3.8690E+003,3.2540E+003,2.6441E+001,9.1019E+001,5.8123E-003,2.8269E-001,0.0000E+000,4.0000E+000,7.7201E-003,7.4742E-002,-8.9235E-003,6.7336E-002
11272,3.8690E+003,3.2390E+003,2.3486E+001,7.9032E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11273,3.8690E+003,3.2240E+003,2.2737E+001,7.9137E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11274,3.8690E+003,3.2090E+003,2.2718E+001,9.4573E+001,5.6742E-003,4.9628E-001,0.0000E+000,4.0000E+000,7.8092E-003,9.3807E-002,-8.0032E-002,1.3962E-001
11275,3.8690E+003,3.1940E+003,2.1729E+001,9.6062E+001,6.1414E-003,5.9363E-001,0.0000E+000,4.0000E+000,8.5271E-003,9.3669E-002,-8.1160E-002,1.3095E-001
11276,3.8690E+003,3.1790E+003,2.0101E+001,8.3052E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11277,3.8690E+003,3.1640E+003,1.9435E+001,9.5862E+001,6.0981E-003,4.1102E-001,0.0000E+000,4.0000E+000,8.6724E-003,-4.6699E-003,-9.6820E-002,4.2617E-002
11278,3.8690E+003,3.1490E+003,1.8274E+001,9.7676E+001,6.3952E-003,4.2068E-001,0.0000E+000,4.0000E+000,9.1784E-003,-1.6318E-002,-1.0846E-001,6.0987E-002
11279,3.8690E+003,3.1340E+003,1.6646E+001,9.9470E+001,6.5578E-003,2.5432E-001,0.0000E+000,4.0000E+000,9.1787E-003,-3.0757E-002,-1.0273E-001,5.5725E-002
11280,3.8690E+003,3.1190E+003,1.5859E+001,1.0101E+002,6.6840E-003,1.5262E-001,0.0000E+000,4.0000E+000,9.3443E-003,-4.5477E-002,-7.5370E-002,2.8102E-002
11281,3.8690E+003,3.1040E+003,1.5813E+001,1.0180E+002,6.2614E-003,1.2302E-001,0.0000E+000,4.0000E+000,8.5734E-003,-5.8442E-002,-5.8167E-002,9.6781E-003
11282,3.8690E+003,3.0890E+003,1.6098E+001,1.0259E+002,5.8970E-003,6.8766E-002,0.0000E+000,4.0000E+000,8.3346E-003,-6.5702E-002,-5.5460E-002,1.0281E-002
11283,3.8690E+003,3.0740E+003,1.6190E+001,1.0353E+002,5.6764E-003,5.4272E-002,0.0000E+000,4.0000E+000,8.0223E-003,-6.8227E-002,-6.5556E-002,1.2205E-002
11284,3.8690E+003,3.0590E+003,1.6433E+001,1.0477E+002,5.6160E-003,1.5415E-001,0.0000E+000,4.0000E+000,8.1463E-003,-3.9857E-002,-4.2951E-002,3.8574E-002
11285,3.8690E+003,3.0440E+003,1.5470E+001,1.0448E+002,5.3491E-003,2.6297E-001,0.0000E+000,4.0000E+000,7.7932E-003,-1.7769E-002,-4.7041E-003,7.4537E-002
11286,3.8690E+003,3.0290E+003,1.3992E+001,1.0510E+002,5.7315E-003,3.2921E-001,0.0000E+000,4.0000E+000,8.3330E-003,2.8610E-002,-3.0725E-002,8.1584E-002
11287,3.8690E+003,3.0140E+003,1.2954E+001,1.0539E+002,5.8357E-003,2.7068E-001,0.0000E+000,4.0000E+000,8.3553E-003,2.7097E-002,-3.8082E-002,5.8141E-002
11288,3.8690E+003,2.9990E+003,1.3417E+001,1.0608E+002,5.8890E-003,2.5868E-001,0.0000E+000,4.0000E+000,8.3849E-003,2.5337E-002,-4.0069E-002,3.7920E-002
11289,3.8690E+003,2.9840E+003,1.4044E+001,1.0657E+002,5.7119E-003,2.9585E-001,0.0000E+000,4.0000E+000,7.9235E-003,9.5811E-004,-5.6411E-002,5.1047E-002
11290,3.8690E+003,2.9690E+003,1.3696E+001,1.0788E+002,5.9228E-003,3.7818E-001,0.0000E+000,4.0000E+000,8.1477E-003,-1.5084E-002,-7.1737E-002,8.3135E-002
11291,3.8690E+003,2.9540E+003,1.2407E+001,1.0913E+002,6.3546E-003,2.6668E-001,0.0000E+000,4.0000E+000,8.5694E-003,-2.8160E-002,-7.5644E-002,9.7373E-002
11292,3.8690E+003,2.9390E+003,1.1075E+001,1.1036E+002,6.4284E-003,2.4883E-001,0.0000E+000,4.0000E+000,8.7934E-003,-1.5671E-002,-5.4696E-002,9.1928E-002
11293,3.8690E+003,2.9240E+003,1.0695E+001,1.1083E+002,6.0981E-003,2.2952E-001,0.0000E+000,4.0000E+000,8.6448E-003,-2.5250E-003,-9.7263E-003,8.9073E-002
11294,3.8690E+003,2.9090E+003,9.8672E+000,1.1115E+002,5.4006E-003,2.8241E-001,0.0000E+000,4.0000E+000,7.4927E-003,3.0142E-002,-1.9046E-002,1.0682E-001
11295,3.8690E+003,2.8940E+003,8.3544E+000,1.1145E+002,5.2744E-003,2.5008E-001,0.0000E+000,4.0000E+000,7.2011E-003,3.9975E-002,-4.2874E-002,1.1600E-001
11296,3.8690E+003,2.8790E+003,9.8791E+000,8.2562E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11297,3.8690E+003,2.8640E+003,6.2285E+000,1.1378E+002,5.5017E-003,1.5929E-001,0.0000E+000,4.0000E+000,7.9704E-003,-4.0136E-003,-6.7741E-002,4.8344E-002
11298,3.8690E+003,2.8490E+003,8.1214E+000,1.1471E+002,5.9666E-003,1.1385E-001,0.0000E+000,4.0000E+000,8.8442E-003,-1.7967E-002,-3.8998E-002,3.5584E-002
11299,3.8690E+003,2.8340E+003,9.3498E+000,1.1550E+002,6.0340E-003,1.6061E-001,0.0000E+000,4.0000E+000,8.8482E-003,-8.4093E-003,-3.8414E-002,7.5272E-002
11300,3.8690E+003,2.8190E+003,1.0590E+001,8.2602E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11301,3.8690E+003,2.8040E+003,7.0942E+000,1.1577E+002,6.0651E-003,2.3083E-001,0.0000E+000,4.0000E+000,9.0441E-003,1.5924E-002,-1.7461E-002,1.1160E-001
11302,3.8690E+003,2.7890E+003,6.8866E+000,1.1615E+002,5.8263E-003,2.0990E-001,0.0000E+000,4.0000E+000,8.7769E-003,1.3191E-002,-3.4598E-003,1.0780E-001
11303,3.8690E+003,2.7740E+003,7.2090E+000,1.1624E+002,5.7997E-003,1.8910E-001,0.0000E+000,4.0000E+000,8.7604E-003,1.2189E-002,-1.0776E-002,1.0989E-001
11304,3.8690E+003,2.7590E+003,6.8966E+000,1.1621E+002,5.4466E-003,2.9775E-001,0.0000E+000,4.0000E+000,7.9309E-003,1.4148E-002,5.6925E-003,1.1481E-001
11305,3.8690E+003,2.7440E+003,6.2831E+000,1.1617E+002,5.6273E-003,3.1146E-001,0.0000E+000,4.0000E+000,8.2094E-003,2.5779E-002,-5.0355E-002,9.3003E-002
11306,3.8690E+003,2.7290E+003,5.6571E+000,1.1716E+002,5.8817E-003,2.8161E-001,0.0000E+000,4.0000E+000,8.4558E-003,2.6371E-002,-6.8100E-002,7.7732E-002
11307,3.8690E+003,2.7140E+003,5.5706E+000,1.1863E+002,6.3488E-003,2.3075E-001,0.0000E+000,4.0000E+000,9.1515E-003,1.7358E-002,-7.3675E-002,7.8799E-002
11308,3.8690E+003,2.6990E+003,4.8008E+000,1.1977E+002,6.6361E-003,3.8059E-001,0.0000E+000,4.0000E+000,9.3433E-003,2.3510E-003,-6.0494E-002,7.6367E-002
11309,3.8690E+003,2.6840E+003,4.7568E+000,1.2062E+002,6.6272E-003,3.6161E-001,0.0000E+000,4.0000E+000,9.5692E-003,-2.3423E-003,-4.2159E-002,7.7574E-002
11310,3.8690E+003,2.6690E+003,4.4932E+000,1.2101E+002,5.8695E-003,2.8163E-001,0.0000E+000,4.0000E+000,8.2723E-003,4.0218E-003,-2.8839E-002,6.6881E-002
11311,3.8690E+003,2.6540E+003,5.5878E+000,1.2132E+002,5.4771E-003,1.5738E-001,0.0000E+000,4.0000E+000,7.7283E-003,8.2288E-003,-1.7798E-002,5.1921E-002
11312,3.8690E+003,2.6390E+003,6.2340E+000,1.2146E+002,5.0567E-003,1.8685E-001,0.0000E+000,4.0000E+000,7.0569E-003,8.8695E-003,-1.7313E-002,6.0397E-002
11313,3.8690E+003,2.6240E+003,6.9784E+000,1.2205E+002,5.4867E-003,3.9519E-001,0.0000E+000,4.0000E+000,7.9950E-003,-2.4279E-002,-1.6829E-002,6.9393E-002
11314,3.8690E+003,2.6090E+003,6.0887E+000,1.2226E+002,5.6857E-003,3.0536E-001,0.0000E+000,4.0000E+000,8.4277E-003,-4.7007E-002,-4.2876E-002,6.2220E-002
11315,3.8690E+003,2.5940E+003,5.5454E+000,1.2311E+002,6.5112E-003,2.2312E-001,0.0000E+000,4.0000E+000,9.5751E-003,-5.7917E-002,-6.7438E-002,4.1611E-002
11316,3.8690E+003,2.5790E+003,5.9513E+000,1.2432E+002,6.1502E-003,1.7045E-001,0.0000E+000,4.0000E+000,8.8833E-003,-4.5036E-002,-6.2654E-002,2.9713E-002
11317,3.8690E+003,2.5640E+003,6.2260E+000,1.2503E+002,6.0343E-003,1.5249E-001,0.0000E+000,4.0000E+000,8.5991E-003,-1.5745E-002,-4.2269E-002,3.8563E-002
11318,3.8690E+003,2.5490E+003,6.2136E+000,1.2585E+002,5.4520E-003,1.5640E-001,0.0000E+000,4.0000E+000,7.6152E-003,6.2042E-003,-3.7966E-002,5.7668E-002
11319,3.8690E+003,2.5340E+003,6.3085E+000,1.2662E+002,5.5615E-003,1.8354E-001,0.0000E+000,4.0000E+000,7.7459E-003,1.6266E-002,-3.6775E-002,7.7836E-002
11320,3.8690E+003,2.5190E+003,6.0214E+000,1.2697E+002,5.3474E-003,2.4082E-001,0.0000E+000,4.0000E+000,7.7069E-003,1.9042E-002,-4.3529E-002,8.7594E-002
11321,3.8690E+003,2.5040E+003,5.3081E+000,1.2773E+002,5.6944E-003,2.6493E-001,0.0000E+000,4.0000E+000,8.4537E-003,9.6114E-003,-2.9622E-002,8.3049E-002
11322,3.8690E+003,2.4890E+003,4.6764E+000,1.2773E+002,5.6607E-003,1.7824E-001,0.0000E+000,4.0000E+000,8.5319E-003,-1.0760E-002,-2.8258E-002,5.6130E-002
11323,3.8690E+003,2.4740E+003,5.1619E+000,1.2850E+002,5.9212E-003,1.9808E-001,0.0000E+000,4.0000E+000,8.6487E-003,-3.0860E-002,-3.8499E-002,4.5773E-002
11324,3.8690E+003,2.4590E+003,5.2362E+000,1.2881E+002,6.0120E-003,1.8263E-001,0.0000E+000,4.0000E+000,8.5280E-003,-4.7305E-002,-3.5969E-002,4.3786E-002
11325,3.8690E+003,2.4440E+003,5.7247E+000,1.2960E+002,5.9987E-003,1.5645E-001,0.0000E+000,4.0000E+000,8.3579E-003,-4.8289E-002,-2.4473E-002,3.1094E-002
11326,3.8690E+003,2.4290E+003,6.6729E+000,1.2953E+002,6.2773E-003,2.1888E-001,0.0000E+000,4.0000E+000,8.6038E-003,-4.8214E-002,-3.3653E-003,2.2827E-002
11327,3.8690E+003,2.4140E+003,7.8406E+000,1.2995E+002,6.2808E-003,3.0142E-001,0.0000E+000,4.0000E+000,8.5811E-003,-4.2848E-002,-1.3254E-002,4.0831E-002
11328,3.8690E+003,2.3990E+003,8.3129E+000,1.2755E+002,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11329,3.8690E+003,2.3840E+003,5.5004E+000,1.0776E+002,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11330,3.8690E+003,2.3690E+003,4.5763E+000,1.3052E+002,5.7171E-003,4.1893E-001,0.0000E+000,4.0000E+000,8.1683E-003,-1.8142E-002,-2.6954E-002,1.1288E-001
11331,3.8690E+003,2.3540E+003,4.2352E+000,1.2871E+002,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11332,3.8690E+003,2.3390E+003,4.5110E+000,1.0388E+002,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11333,3.8690E+003,2.3240E+003,4.2670E+000,1.3426E+002,5.6716E-003,3.2440E-001,0.0000E+000,4.0000E+000,7.9833E-003,1.1996E-002,-4.2398E-002,8.0748E-002
11334,3.8690E+003,2.3090E+003,3.5161E+000,1.3435E+002,5.4726E-003,3.6668E-001,0.0000E+000,4.0000E+000,7.9081E-003,1.7540E-002,-3.1748E-002,6.1725E-002
11335,3.8690E+003,2.2940E+003,4.0366E+000,1.3532E+002,5.3807E-003,2.1072E-001,0.0000E+000,4.0000E+000,7.8952E-003,2.4351E-002,-5.1328E-002,3.9697E-002
11336,3.8690E+003,2.2790E+003,3.2008E+000,1.0270E+002,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11337,3.8690E+003,2.2640E+003,2.9895E+000,1.3636E+002,5.1067E-003,3.0459E-001,0.0000E+000,4.0000E+000,7.2447E-003,0.0000E+000,0.0000E+000,0.0000E+000
11338,3.8690E+003,2.2490E+003,1.8102E+000,9.5800E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11339,3.8690E+003,2.2340E+003,3.0135E+000,1.3744E+002,6.8638E-003,3.2504E-001,0.0000E+000,4.0000E+000,9.5514E-003,-5.5771E-002,-1.2033E-001,1.6151E-002
11340,3.8690E+003,2.2190E+003,1.8604E+000,1.0864E+002,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11341,3.8690E+003,2.2040E+003,2.3120E+000,1.3946E+002,5.7251E-003,3.4446E-001,0.0000E+000,4.0000E+000,8.0801E-003,-3.6299E-003,-4.1517E-002,7.5436E-002
11342,3.8690E+003,2.1890E+003,2.7151E+000,1.3997E+002,5.1725E-003,1.9582E-001,0.0000E+000,4.0000E+000,7.3196E-003,5.7467E-003,-3.3337E-002,5.5866E-002
11343,3.8690E+003,2.1740E+003,3.8660E+000,1.4015E+002,5.6508E-003,1.6258E-001,0.0000E+000,4.0000E+000,8.1511E-003,1.4174E-004,-3.4234E-002,4.2875E-002
11344,3.8690E+003,2.1590E+003,2.9629E+000,1.4085E+002,5.6884E-003,2.0359E-001,0.0000E+000,4.0000E+000,8.2532E-003,1.3669E-002,-5.4969E-002,6.3713E-002
11345,3.8690E+003,2.1440E+003,1.8821E+000,1.4169E+002,6.1089E-003,2.3777E-001,0.0000E+000,4.0000E+000,8.8895E-003,-1.1291E-002,-5.8364E-002,6.5405E-002
11346,3.8690E+003,2.1290E+003,1.3814E+000,1.4233E+002,6.0216E-003,2.6577E-001,0.0000E+000,4.0000E+000,8.6524E-003,-2.3638E-002,-4.4823E-002,4.6764E-002
11347,3.8690E+003,2.1140E+003,1.5354E+000,1.4324E+002,5.9572E-003,1.9417E-001,0.0000E+000,4.0000E+000,8.3325E-003,-2.1031E-002,-1.1948E-002,5.5836E-002
11348,3.8690E+003,2.0990E+003,2.0823E+000,1.4358E+002,5.7256E-003,2.1338E-001,0.0000E+000,4.0000E+000,7.9399E-003,9.9130E-003,9.9323E-003,8.8943E-002
11349,3.8690E+003,2.0840E+003,7.0833E-001,9.3102E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11350,3.8690E+003,2.0690E+003,9.9787E-001,1.4360E+002,5.6711E-003,4.0806E-001,0.0000E+000,4.0000E+000,8.0248E-003,5.3347E-002,-2.2773E-002,1.2002E-001
11351,3.8690E+003,2.0540E+003,-2.7550E-001,1.0735E+002,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
11352,3.8690E+003,2.0390E+003,7.8048E-001,1.4503E+002,5.9598E-003,1.8165E-001,0.0000E+000,4.0000E+000,8.3734E-003,-4.9952E-003,-5.3918E-002,7.3318E-002
11353,3.8690E+003,2.0240E+003,4.4169E-001,1.4573E+002,6.5301E-003,2.4778E-001,0.0000E+000,4.0000E+000,8.8992E-003,-3.0126E-002,-3.9232E-002,7.8858E-002
11354,3.8690E+003,2.0090E+003,-2.1030E-001,1.4615E+002,6.7280E-003,2.6870E-001,0.0000E+000,4.0000E+000,9.0985E-003,-2.1057E-002,-1.1430E-002,7.9139E-002
11355,3.8690E+003,1.9940E+003,-1.1375E+000,1.4614E+002,6.7170E-003,2.6038E-001,0.0000E+000,4.0000E+000,9.2124E-003,-3.6774E-004,5.9281E-003,4.5867E-002
11356,3.8690E+003,1.9790E+003,-3.0296E-001,1.4596E+002,6.0740E-003,1.4494E-001,0.0000E+000,4.0000E+000,8.5647E-003,-1.4352E-002,-7.3475E-003,2.8162E-002
11357,3.8690E+003,1.9640E+003,3.5965E-001,1.4630E+002,5.9385E-003,1.4406E-001,0.0000E+000,4.0000E+000,8.3659E-003,-1.5778E-002,-2.9708E-002,3.6396E-002
11358,3.8690E+003,1.9490E+003,7.5079E-001,1.4687E+002,6.1631E-003,1.1259E-001,0.0000E+000,4.0000E+000,8.7336E-003,-1.2193E-002,-4.7319E-002,4.3406E-002
